product_url, image_url, item_name, item_price, average_rating (Max Score is 5), number_of_ratings 
https://www.amazon.sg/UGREEN-Adjustable-Aluminum-Compatible-Smartphone/dp/B083J4TNLW/ref=sr_1_201?keywords=samsung+smartphones&qid=1651396570&sr=8-201,https://m.media-amazon.com/images/I/61EpoJQ8-CL._AC_UL320_.jpg,UGREEN Cell Phone Stand Adjustable Aluminum Mobile Phone Holder for Desk Compatible for iPhone 13 Pro Max 12 11 X SE XS XR 8 Plus 6 7 6S| Samsung Galaxy Note20 S20 S10 S9 S8 S7 Smartphone Foldable,NA,NA,NA
https://www.amazon.sg/Samsung-Compatible-Smartphones-Tablets-Support/dp/B09BL367SW/ref=sr_1_202?keywords=samsung+smartphones&qid=1651396570&sr=8-202,https://m.media-amazon.com/images/I/31Iuu-NCVlL._AC_UL320_.jpg,Samsung Galaxy S Pen Pro Stylus| Compatible Galaxy Smartphones| Tablets and PCs That Support S Pen| Black,100.36,4.1 ,34
https://www.amazon.sg/Samsung-SmartTag-Bluetooth-Accessory-Attachment/dp/B08NRNSVRK/ref=sr_1_203?keywords=samsung+smartphones&qid=1651396570&sr=8-203,https://m.media-amazon.com/images/I/71Xnezvx4yL._AC_UL320_.jpg,Samsung Galaxy SmartTag+ Plus| 1 Pack| Bluetooth Smart Home Accessory| Attachment to Locate Lost Items| Pair with Phones Android 11 or Higher| Black,53.79,4.4 ,2'847
https://www.amazon.sg/Samsung-Galaxy-Computer-Long-Lasting-Battery/dp/B091WY8D1C/ref=sr_1_204?keywords=samsung+smartphones&qid=1651396570&sr=8-204,https://m.media-amazon.com/images/I/81fEklfNGSS._AC_UL320_.jpg,Samsung Galaxy Book Pro Laptop Computer| 15.6 AMOLED Screen| i5 11th Gen| 8GB Memory| 512GB SSD| Long-Lasting Battery| Mystic Blue,2'171.31,4.7 ,5
https://www.amazon.sg/Samsung-Electronics-Protective-Shockproof-EF-GF711TWEGUS/dp/B0977MBTR7/ref=sr_1_205?keywords=samsung+smartphones&qid=1651396570&sr=8-205,https://m.media-amazon.com/images/I/61XC1vnhwiL._AC_UL320_.jpg,Samsung Electronics Galaxy Z Flip 3 Phone Case| Silicone Protective Cover with Strap| Heavy Duty| Shockproof Smartphone Protector| US Version| White|EF-GF711TWEGUS,50.16,4.5 ,367
https://www.amazon.sg/Samsung-Galaxy-Computer-Long-Lasting-Battery/dp/B091WSQYNF/ref=sr_1_206?keywords=samsung+smartphones&qid=1651396570&sr=8-206,https://m.media-amazon.com/images/I/81S+bsvTMSS._AC_UL320_.jpg,Samsung Galaxy Book Pro Laptop Computer| 13.3 AMOLED Screen| i7 11th Gen| 8GB Memory| 512GB SSD| Long-Lasting Battery| Mystic Blue,1'515.60,4.7 ,5
https://www.amazon.sg/SAMSUNG-Wireless-Charger-Trio-Black/dp/B08FBFJDQ1/ref=sr_1_207?keywords=samsung+smartphones&qid=1651396570&sr=8-207,https://m.media-amazon.com/images/I/61XAymA3QeL._AC_UL320_.jpg,SAMSUNG Wireless Charger Pad Trio| Black,123.99,4.4 ,2'324
https://www.amazon.sg/mophie-Compatible-Qi-Enabled-Accessories-Versatile/dp/B096W7MLGN/ref=sr_1_208?keywords=samsung+smartphones&qid=1651396570&sr=8-208,https://m.media-amazon.com/images/I/51KrjPYDOAS._AC_UL320_.jpg,mophie Snap Adapter| Compatible with MagSafe| Qi-Enabled Devices & Snap/Snap+ Wireless Accessories| Includes 2 Metallic Rings for Versatile Magnetic Mounting| Works with Android| Apple| Google Phones,37.37,4.0 ,198
https://www.amazon.sg/Samsung-Electronics-Protective-Shockproof-EF-GF711TNEGUS/dp/B0977L5HHL/ref=sr_1_213?keywords=samsung+smartphones&qid=1651396570&sr=8-213,https://m.media-amazon.com/images/I/71y6x3tEX6L._AC_UL320_.jpg,Samsung Electronics Galaxy Z Flip 3 Phone Case| Silicone Protective Cover with Strap| Heavy Duty| Shockproof Smartphone Protector| US Version| Navy|EF-GF711TNEGUS,47.22,4.5 ,367
https://www.amazon.sg/TracFone-Samsung-Galaxy-Prepaid-Smartphone/dp/B088NKZT13/ref=sr_1_214?keywords=samsung+smartphones&qid=1651396570&sr=8-214,https://m.media-amazon.com/images/I/61ff+rZThyL._AC_UL320_.jpg,TracFone Samsung Galaxy A01 4G LTE Prepaid Smartphone - Black - 16GB - Sim Card Included -CDMA,138.80,4.3 ,1'883
