product_url, image_url, item_name, item_price, average_rating (Max Score is 5), number_of_ratings 
https://www.amazon.sg/Samsung-Electronics-Unlocked-Smartphone-Intelligent/dp/B09BFRV59N/ref=sr_1_35?keywords=samsung+smartphones&qid=1650971789&sr=8-35,https://m.media-amazon.com/images/I/61kLsk8RslL._AC_UL320_.jpg,Samsung Electronics Galaxy S21 FE 5G Cell Phone| Factory Unlocked Android Smartphone| 128GB| 120Hz Display| Pro Grade Camera| All Day Intelligent Battery| US Version| White,1'051.05,4.6 ,743
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S908E-DS/dp/B09RSPRMC5/ref=sr_1_36?keywords=samsung+smartphones&qid=1650971789&sr=8-36,https://m.media-amazon.com/images/I/81Q3UEJouWL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra 5G Smartphone SM-S908E/DS| 12GB RAM| 512GB ROM| Green,1'748.51,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S906E-DS/dp/B09RSPVJFD/ref=sr_1_37?keywords=samsung+smartphones&qid=1650971789&sr=8-37,https://m.media-amazon.com/images/I/811ST1YopeL._AC_UL320_.jpg,Samsung Galaxy S22+ 5G Smartphone SM-S906E/DS| 8GB RAM| 128GB ROM| Green,1'288.00,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S901E-DS/dp/B09RSPVJFJ/ref=sr_1_38?keywords=samsung+smartphones&qid=1650971789&sr=8-38,https://m.media-amazon.com/images/I/81M5KXgJcpL._AC_UL320_.jpg,Samsung Galaxy S22 5G Smartphone SM-S901E/DS| 8GB RAM| 128GB ROM| Black,1'178.00,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S901E-DS/dp/B09RSW8NPP/ref=sr_1_39?keywords=samsung+smartphones&qid=1650971789&sr=8-39,https://m.media-amazon.com/images/I/71J7-UbeoUL._AC_UL320_.jpg,Samsung Galaxy S22 5G Smartphone SM-S901E/DS| 8GB RAM| 256GB ROM| White,1'129.00,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S908E-DS/dp/B09RSPQ1KJ/ref=sr_1_40?keywords=samsung+smartphones&qid=1650971789&sr=8-40,https://m.media-amazon.com/images/I/81qPZCuRYJL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra 5G Smartphone SM-S908E/DS| 12GB RAM| 256GB ROM| White,1'509.00,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S908E-DS/dp/B09RSVYB4W/ref=sr_1_41?keywords=samsung+smartphones&qid=1650971789&sr=8-41,https://m.media-amazon.com/images/I/81eIvfvn-vL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra 5G Smartphone SM-S908E/DS| 12GB RAM| 512GB ROM| Black,1'750.00,4.4 ,21
https://www.amazon.sg/Samsung-Smartphone-SM-A536ELBHXSP-256GB-Blue/dp/B09VPCT7LV/ref=sr_1_42?keywords=samsung+smartphones&qid=1650971789&sr=8-42,https://m.media-amazon.com/images/I/81HcBYi3IFL._AC_UL320_.jpg,Samsung A53 5G Smartphone SM-A536ELBHXSP | 8GB RAM| 256GB| Blue,615.00,3.7 ,3
https://www.amazon.sg/Samsung-Factory-Unlocked-Smartphone-Pro-Grade/dp/B08FYTSXGQ/ref=sr_1_43?keywords=samsung+smartphones&qid=1650971789&sr=8-43,https://m.media-amazon.com/images/I/71RxOftVoQL._AC_UL320_.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,888.77,4.5 ,6'426
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S901E-DS/dp/B09RSYZPJP/ref=sr_1_44?keywords=samsung+smartphones&qid=1650971789&sr=8-44,https://m.media-amazon.com/images/I/71TUxq7OTTL._AC_UL320_.jpg,Samsung Galaxy S22 5G Smartphone SM-S901E/DS| 8GB RAM| 128GB ROM| Pink Gold,1'178.00,4.4 ,21
