Image_Url, Item_Name, Item_Price, Average_Rating (Max Score is 5), Number_Of_Ratings 
https://m.media-amazon.com/images/I/618Nrb7G9SL._AC_UL320_.jpg,omarando PS5 Carrying Case| Console Case Compatible Playstation 5 and PS5 Digital Edition|PS5 Games| Included PS5 Controller Protection Box|Travel Bag for PS5 Console & Accessories (Black-Blue),S$59.99,4.5 ,2
https://m.media-amazon.com/images/I/81XBaniklYL._AC_UL320_.jpg,Padded Dock Sock Cover Made for Nintendo Switch - OLED Compatible | Accessories| Dock + Screen Protection (Triforce Gold / Black),,,
https://m.media-amazon.com/images/I/91GWQ5+4GYL._AC_UL320_.jpg,Padded Dock Sock Cover Made for Nintendo Switch - OLED Compatible | Accessories| Dock + Screen Protection,,,
https://m.media-amazon.com/images/I/51qPoQ9LNoS._AC_UL320_.jpg,Switch Lite Case for Nintendo Switch Lite Protective Case Cover Skin Accessories - Grip Cover with Built-in PC Screen Protector - Split Cover TPU+PC Case with Anti-Scratch and Shock-Absorption - Black,,,
https://m.media-amazon.com/images/I/713TFIPR7EL._AC_UL320_.jpg,KontrolFreek FPS Freek Galaxy Purple for PlayStation 4 (PS4) and PlayStation 5 (PS5) | Performance Thumbsticks | 1 High-Rise| 1 Mid-Rise | Purple,S$25.00,4.6 ,17'667
https://m.media-amazon.com/images/I/61Ts5zx9+EL._AC_UL320_.jpg,[2 Pack Updated]AolsteCell Golf Clubs Compatible with Nintendo Switch Joy-con| Golf Grip for Mario Golf Super Rush Switch Game| Controller Handle Grips Accessories with Wrist Strap(Black+Black),,,
https://m.media-amazon.com/images/I/81P+UF6o4ZL._AC_UL320_.jpg,Black and White Plaid - Padded Dock Sock Cover Made for Nintendo Switch - OLED Compatible | Accessories| Dock + Screen Protection,,,
https://m.media-amazon.com/images/I/71BvgEvO0cL._AC_UL320_.jpg,AolsteCell Anti-slip Switch Wristbands for Just Dance 2022 2021 2020 and Zumba Burn It Up| Widened Adjustable Wrist Straps for Switch Controller Joy cons Right/Left|Ideal Nintendo Switch Accessories,S$20.00,4.0 ,1
https://m.media-amazon.com/images/I/71mjGkllAoL._AC_UL320_.jpg,omarando PS5 Carrying Case| Console Case Compatible Playstation 5 and PS5 Digital Edition|PS5 Games| Included PS5 Controller Protection Box|Travel Bag for PS5 Console & Accessories (Black-Green),S$59.99,5.0 ,2
https://m.media-amazon.com/images/I/61un5i68GCL._AC_UL320_.jpg,omarando PS5 Carrying Case| Console Case Compatible Playstation 5 and PS5 Digital Edition|PS5 Games| Included PS5 Controller Protection Box|Travel Bag for PS5 Console & Accessories (Black-Red),S$59.99,2.0 ,1
https://m.media-amazon.com/images/I/51UCNYbqueL._AC_UL320_.jpg,AolsteCell horizontal console Stand for PS5| Fast Heat Dissipation Storage Bracket for Play Station 5| Host Holder Accessories Kit For PS5 Console Disc & Digital Editions(Not included)| Black,S$22.00,3.4 ,4
https://m.media-amazon.com/images/I/813ZYha-CCL._AC_UL320_.jpg,Padded Dock Sock Cover Made for Nintendo Switch - OLED Compatible | Accessories| Dock + Screen Protection (Black/Purple),,,
https://m.media-amazon.com/images/I/71oFa7FgaLL._AC_UL320_.jpg,Nintendo Switch Pro Controller Wireless Black| Video Game Turbo Control Accessory,,,
https://m.media-amazon.com/images/I/81s+mPoco3S._AC_UL320_.jpg,Universal Phone Mount. Great Item to Have for Your Travel Accessories. Handsfree Holder with Multi-Directional Dual 360 Degree Rotation. Pocket Size Travel Essential Accessory for Flying. (2 Units),S$36.64,4.6 ,3'272
https://m.media-amazon.com/images/I/61Sw-eoi-WL._AC_UL320_.jpg,Bits and Pieces - Henry The Novelty Indoor Vacuum Cleaner - Compact & Lightweight Tabletop Accessory - Cute and Functional Toy Desk Office Accessory,S$45.91,3.8 ,492
https://m.media-amazon.com/images/I/717JWldjHfL._AC_UL320_.jpg,Canboc Portable Travel Case for MacBook Power Adapter| Apple Magic Mouse 2| Apple Pencil| USB Flash Disk| SD Card| iPhone Ipad Charger| Small Electronic Accessories Cable Organizer Tech Bag| Black,S$30.38,4.6 ,794
https://m.media-amazon.com/images/I/51XUG6hUWIL._AC_UL320_.jpg,Arlo Accessory VMA5000 - Magnetic Wall Mounts | Set of 2| Indoor/Outdoor| White | Compatible with Arlo Ultra and Arlo PRO 3 Only,S$69.00,4.4 ,2'325
https://m.media-amazon.com/images/I/61DxUGLnehL._AC_UL320_.jpg,Bellroy Tech Kit| tech accessories zip pouch (power bank| phone charger| cables| earbuds) - Basalt,S$79.00,4.6 ,556
https://m.media-amazon.com/images/I/715P8EkSUfS._AC_UL320_.jpg,Electronic Accessories Organizer Bag，Electronic Organizer Travel Universal Cable Organizer Electronic Accessories Cases for Cable，Charger，Phone，USB，SD Card，Business Travel Gadget Bag (Blue),,,
https://m.media-amazon.com/images/I/51P-syZyj0S._AC_UL320_.jpg,Alfzero Charger for Apple Pencil Adapter 2in1 USB Charger Data Cable for iPhone and iPad Pro Accessories 150CM,S$23.28,4.2 ,39
https://m.media-amazon.com/images/I/71ytQX79RrL._AC_UL320_.jpg,KIWI design Upgraded Controller Grips Cover with Battery Opening Protector with Knuckle Straps Compatible with Quest 2 Accessories (Gray White),S$62.17,4.6 ,1'987
https://m.media-amazon.com/images/I/81RgMSAv+qL._AC_UL320_.jpg,D'Addario Accessories PW-CT-9V DC Power Adapter – Minimize Need to Change Batteries on Pedalboard and Other Devices Requiring 9V – 500mA Max Current – Tip-Negative| Sleeve-Positive Power Supply,S$19.61,4.2 ,1'570
https://m.media-amazon.com/images/I/81WSOtwmlNL._AC_UL320_.jpg,Zookki Go pro Accessories| Action Camera Accessories Kit for GoPro Hero10/Hero9/Hero8/Hero7/Hero6/Hero5/Hero4| Xiaomi Yi 4K| WiMiUS| DBPOWER| AKASO| APEMAN| Campark| SJCAM,S$28.20,4.4 ,6'752
https://m.media-amazon.com/images/I/61H2qNvq4oL._AC_UL320_.jpg,Movo GB-U70 Underwater Diving Rig for GoPro Hero with Cold Shoe Mounts| Wrist Strap - Works with HERO3| HERO4| HERO5| HERO6| HERO7| HERO8 and Waterproof Action Cam - Perfect Scuba Gear GoPro Accessory,S$45.00,4.6 ,1'126
https://m.media-amazon.com/images/I/71pRRnfbokL._AC_UL320_.jpg,TELESIN Bag Backpack Shoulder Strap Mount with Adjustable Shoulder Pad and J Hook| Strap Holder Attachment System for GoPro Hero 8 Hero 7 Hero 6 5 4 3| Session| Osmo Action| Insta 360 Camera,S$31.86,4.5 ,1'774
https://m.media-amazon.com/images/I/71fxaj6qTvL._AC_UL320_.jpg,FitStill Silicone Sleeve Case for Hero 10 /Hero 9 Black| Battery Side Cover & Screen Protectors & Lens Caps & Lanyard for Go Pro Hero10 Hero9 Accessories Kit,S$25.73,4.5 ,245
https://m.media-amazon.com/images/I/719Mjl4artL._AC_UL320_.jpg,Adapter for iPad Pro USB C Hub for iPad Pro 11 12.9 2021 2020 2018|iPad Air 4/iPad Mini 6|7 in 1 USB C Hub with 4K HDMI|3.5mm Jack|USB3.0|USB C PD&Data|SD/TF Card Slot|iPad docking station accessories,S$52.99,4.2 ,1'342
https://m.media-amazon.com/images/I/91-3ZugqZdL._AC_UL320_.jpg,Nordik Leather Desk Mat Cable Organizer (Pebble Black 35 X 17 inch) Premium Extended Mouse Mat for Home Office Accessories - Felt Vegan Large Leather Desk Pad Protector & Desk Blotter Pads Decor,S$36.66,4.7 ,1'013
https://m.media-amazon.com/images/I/711CXau1ugL._AC_UL320_.jpg,Garmin Backpack Tether Accessory for Garmin Devices,S$34.07,4.4 ,1'878
https://m.media-amazon.com/images/I/71xCwboTQBL._AC_UL320_.jpg,Carrying Case for Toniebox Starter Set | Storage Bag for Tonies Box and Figures | Felt Cloth Portable Bag for Kids | Travel Carrying Case Bag with Handle for Toniebox & Accessories,S$33.32,5.0 ,1
https://m.media-amazon.com/images/I/91FBUBrhN7L._AC_UL320_.jpg,Domke F-2 original shoulder bag 700-02D (Olive) for Canon| Nikon| Sony| Leica| Fujifilm & Olympus DSLR or Mirrorless cameras with space for multiple lenses up to 300mm and accessories,S$177.69,4.6 ,315
https://m.media-amazon.com/images/I/61pTU2C19DL._AC_UL320_.jpg,Tablet Stand Adjustable| Lamicall Tablet Holder : Desktop Holder Dock Compatible with new iPad 2020 Pro 9.7/10.5/11/12.9| Air mini 2 3 4| Kindle| Nexus| Accessories| E-reader| Tab (4-13 inch) - Silver,S$22.49,4.9 ,26
https://m.media-amazon.com/images/I/91bhlw4+THL._AC_UL320_.jpg,tomtoc 360 Protective Laptop Sleeve for 13-inch MacBook Air M1/A2337 A2179 2018-2021| MacBook Pro M1/A2338 A2251 A2289 2016-2021| Water-Resistant Shockproof MacBook Case Bag with Accessory Pouch,S$51.17,4.7 ,318
https://m.media-amazon.com/images/I/81dru4f9aiL._AC_UL320_.jpg,tomtoc 360 Protective Laptop Sleeve for 14-inch MacBook Pro M1 Pro/Max A2442 2021| Water-Resistant| Shockproof Laptop Case Bag with Organized Accessory Pouch| Black,S$55.86,4.7 ,318
https://m.media-amazon.com/images/I/61-XXcLGbrL._AC_UL320_.jpg,Artman Upgraded Action Camera Accessories Kit 61-in-1Compatible with GoPro Hero 10/9/8 Black| Max| Hero 7 6 5 4 3 2 1 Black Silver SJ4000/ SJ5000/ SJ6000 DJI OSMO Action-Black,S$56.15,4.4 ,127
https://m.media-amazon.com/images/I/61RMwpVWk-L._AC_UL320_.jpg,Spigen Running Phone Armband Compatible for Most Cell Phone & Accessories A700 - Neon,S$13.49,3.6 ,48
https://m.media-amazon.com/images/I/91or+mTVQHL._AC_UL320_.jpg,AmazonBasics Universal Travel Case for Small Electronics and Accessories -Black,S$20.97,4.5 ,14'760
https://m.media-amazon.com/images/I/91CmqhJJQMS._AC_UL320_.jpg,Fellowes 5934005 Microban Mouse Pad| Silver,S$5.00,4.6 ,1'352
https://m.media-amazon.com/images/I/81DemWmZyYL._AC_UL320_.jpg,ProCase Electronics Travel Gadget Organizer Tech Bag| Handy Gear Accessories Storage Carrying Bag Pouch for USB Cable SD Card Camera Hard Drive Flash Disk Power Bank -Black,S$14.99,4.6 ,298
https://m.media-amazon.com/images/I/61txDPxec5L._AC_UL320_.jpg,EEweca 2-Pack Clip Holder for Fitbit Charge 3/4 Silicone Case Accessory| Black+Storm Blue,S$25.95,4.5 ,166
https://m.media-amazon.com/images/I/61Mhsyow4kL._AC_UL320_.jpg,Lowepro LP37139 Gearup Medium Travel Organizer Pouch| Dark Grey,S$32.00,4.7 ,568
https://m.media-amazon.com/images/I/71QGhRmHkbS._AC_UL320_.jpg,Fellowes 9178201 Memory Foam Wrist Support| Black 2.94 x 19.94 x 0.94 inches,S$25.74,4.6 ,1'169
https://m.media-amazon.com/images/I/61z8jrSQb5L._AC_UL320_.jpg,Accessories Kit for GoPro Hero 9 Hero 10 Black with Waterproof Housing Case Travel Case Screen Protector Filter licone Sleeve Accessory Set for GoPro Hero 9 Hero 10,S$65.77,3.0 ,1
https://m.media-amazon.com/images/I/81bvpCi3CML._AC_UL320_.jpg,AGPTEK Case Holder for Apple Pencil 2 | Premium Carrying Case for Stylus iPad Pro Pen| Pencil| Samsung| Huawei| Apple Pen Accessories| USB Cable| Earphone| Fountain Pen| Gray,S$17.95,4.7 ,1'671
https://m.media-amazon.com/images/I/71fVA-VeCJL._AC_UL320_.jpg,Electronics Accessories Bag| NTONPOWER Portable Data Cable Storage Bag| Earphone Wire Bag| Power Bank Organizer Case| Charger Management Box for Travel| Waterproof PU Material| Comes with a Mesh Bag,S$9.99,5.0 ,2
https://m.media-amazon.com/images/I/81VAmjZc0dL._AC_UL320_.jpg,ProCase Sleeve Bag for iPad Pro 12.9’’ 5th Gen 2021 / iPad Pro 12.9" 2020 4th Gen / 2018 3rd Gen| Felt Sleeve Case Cover with an Extra Accessory Organizer| Also Compatible with Surface Pro 7 -Black,S$16.99,4.7 ,475
https://m.media-amazon.com/images/I/71OylfxGu8L._AC_UL320_.jpg,Waterproof Floating Hand Grip Compatible with GoPro Hero 10 9 8 7 6 5 4 3+ 2 1 Session Black Silver Handler & Handle Mount Accessories Kit for Water Sport and Action Cameras (Orange),S$29.66,4.6 ,1'965
https://m.media-amazon.com/images/I/61B231p9tZL._AC_UL320_.jpg,TELESIN 6''Dome Port Camera Lens Transparent Cover for GoPro Hero 7 Black| Hero 6 Hero 5 Black Hero 2018| with Waterproof Housing Case Pistol Trigger Floating Hand Grip| Underwater Diving Accessories,S$67.35,4.4 ,190
https://m.media-amazon.com/images/I/71Q4NQX09VL._AC_UL320_.jpg,CAGOS Compatible with Airpods Pro Cases| Cute Accessories Protective Hard Case Cover Portable & Shockproof Women Girls Men with Keychain /Strap for Apple Airpod 3 Charing Case (White Purple),S$17.26,4.5 ,3'632
https://m.media-amazon.com/images/I/711Nk903v7L._AC_UL320_.jpg,QualGear Pro-AV QG-KIT-CA-3IN-W Projector Mount Kit Accessory Single Joist Ceiling Adapter| 3" 1.5"| White,S$26.36,4.6 ,885
https://m.media-amazon.com/images/I/81aDfIE7fpL._AC_UL320_.jpg,Accessory House Ear Pads for Beats Solo 2 Wired and Solo 2 Solo 3 Wireless Headphones with Exclusive AHG Adhesive Tape (Black),S$25.15,4.5 ,3'303
https://m.media-amazon.com/images/I/61N2p3aTAYL._AC_UL320_.jpg,SanDisk SDDDC2-064G-I35 Ultra Dual USB 64GB Type-C USB 3.1 OTG Drive,S$18.99,4.5 ,53'005
https://m.media-amazon.com/images/I/816Yt2iD0sL._AC_UL320_.jpg,Holder Case for Apple Pencil/Apple Pencil 2| Apple Pencil Carrying Case| EVA Hard Shell Pen Pencil Case for iPad 10.2 2019/iPad Air (3rd Gen) 10.5"/iPad Mini(5th Gen) 7.9"| Apple Pencil Accessories,S$29.61,4.7 ,4'711
https://m.media-amazon.com/images/I/71RRtKZEiMS._AC_UL320_.jpg,LUME CUBE Broadcast Lighting Kit Live Streaming| Video Conferencing| Remote Working| Zoom Webcam Lighting Accessory for Laptop| Adjustable Brightness and Color Temperature| Computer Mount Included,S$165.09,4.3 ,1'269
https://m.media-amazon.com/images/I/61E3Tpk3f6L._AC_UL320_.jpg,KIWI design Silicone Face Cover Pad with Lens Protector| 0.03IN Replacement Accessories Compatible with Quest 2 (Black),S$25.21,4.1 ,1'161
https://m.media-amazon.com/images/I/71k9doTj22L._AC_UL320_.jpg,VVHOOY 3 in 1 Universal Action Camera Accessories Bundle Kit - Head Strap Mount/Chest Harness/Selfie Stick Compatible with Gopro Hero 9 8 7 6 5/AKASO EK7000/V50/Brave 7/Dragon Touch Action Camera,S$26.99,4.5 ,1'698
https://m.media-amazon.com/images/I/91bhlw4+THL._AC_UL320_.jpg,tomtoc 360 Protective Laptop Sleeve for 14-inch MacBook Pro M1 Pro/Max A2442 2021| Shockproof| Water-Resistant| Lightweight Laptop Case Bag with Organized Accessory Pouch,S$52.80,4.7 ,318
https://m.media-amazon.com/images/I/41JZfgXvgBS._AC_UL320_.jpg,HyperX HX-WR Wrist Rest Keyboard Accessory,S$32.90,4.7 ,6'439
https://m.media-amazon.com/images/I/511JxPfnoBL._AC_UL320_.jpg,NICERYIG 3/8 Inch and 1/4 Inch Camera Quick Release Screw Tripod Screw Adapter Connecter DSLR Camera Rig Accessories,S$28.49,4.6 ,262
https://m.media-amazon.com/images/I/61h5KSxFDdL._AC_UL320_.jpg,AKASO V50 Elite 4K 60fps Touch Screen WiFi Action Camera Voice Control EIS 40m Underwater Waterproof Camera Adjustable View Angle 8X Zoom Remote Control Sports Camera with Helmet Accessories Kit,S$189.99,1.0 ,1
https://m.media-amazon.com/images/I/716zVll3CcL._AC_UL320_.jpg,OM 5 Case for DJI OM 5 Accessories| Waterproof Hand-Portable Storage Travel Case (Athens Gray) Only for DJI OM 5 Gimbal Stabilizer,S$33.56,4.8 ,36
https://m.media-amazon.com/images/I/61u4JbNkntL._AC_UL320_.jpg,TUSITA Case for Garmin Edge 830 - Anti Drop Silicone Protective Cover - Cycling GPS Computer Accessories,S$27.54,4.7 ,851
https://m.media-amazon.com/images/I/614Ze9S4q5L._AC_UL320_.jpg,Arlo Accessory VMA5000C - Indoor Magnetic Charging Cable | 8 ft| Uninterrupted Power to Your Camera | Compatible with Arlo Ultra and Arlo Pro 3 Only,S$34.93,4.7 ,204
https://m.media-amazon.com/images/I/71YXUQx7pvL._AC_UL320_.jpg,WIWU Travel Cable Organizer Bag| Waterproof Electronics Accessories Pouch Bag for Apple Pencil|Hard Drives| Cable| Charger| Phone| USB| SD Card (Black),S$43.43,4.6 ,423
