Image_Url, Item_Name, Item_Price, Average_Rating, Number_Review
https://m.media-amazon.com/images/I/51VpqtynmWL._AC_UL320_.jpg,Xiaomi Mi 11 Dual Sim Smartphone (8GB RAM+256GB ROM - Horizon Blue),S$1'024.00,,
https://m.media-amazon.com/images/I/811HpE2ZWxL._AC_UL320_.jpg,Xiaomi HXM-N9-PRO-128-GRY-E Redmi Note 9 Pro Dual Sim Smartphone| 6.67" LCD Display| 6GB RAM| 128GB ROM| Interstellar Grey,S$1'024.00,,
https://m.media-amazon.com/images/I/51oT5k+XRrS._AC_UL320_.jpg,Xiaomi HXM-R9-64-GRY-EU Redmi 9 Dual Sim Smartphone| 6.53" LCD Display 4GB RAM| 64GB ROM| Carbon Grey,S$501.23,4.7 ,4'043
https://m.media-amazon.com/images/I/61K1hIc6znL._AC_UL320_.jpg,Xiaomi M2003J6A1G Redmi Note 9S HXM-N9S-64-WHT-EU Dual SIM Smartphone| 4GB RAM| 6.67"| Glacier White,S$625.00,4.6 ,1'777
https://m.media-amazon.com/images/I/81js+FWp4XL._AC_UL320_.jpg,Xiaomi Mi 10T - Smartphone| 6 GB + 128 GB| Dual Sim| Alexa Hands-Free| Grigio (Lunar Silver),S$537.58,4.5 ,1'137
https://m.media-amazon.com/images/I/61AS5onEx1L._AC_UL320_.jpg,Action Mount - 2 pc Universal Smartphone Holder Set for Any Phone. Has Camera Screw (1/4-Inch 20)| Easily Connect Your Phone to Tripods| Poles| Hand Grip| Etc. (2pcs Phone Mount),S$29.77,4.4 ,2
https://m.media-amazon.com/images/I/61iK8AhG8PL._AC_UL320_.jpg,Action Mount Smartphone Adapter + Screw + Wrench. Easily Connect Your Phone to Any Popular Sport Camera Accessories. (Action Mount & Wrench),S$30.27,5.0 ,1
https://m.media-amazon.com/images/I/61p2JziulfL._AC_UL320_.jpg,Xiaomi Redmi 9C Smartphone 128GB + 4GB 6.53"HD + Dot Drop Display 5000mAh| Face Recognition AI| 13 MP| Triple Camera (NOT for Verizon Boost Cricket) + (w/Fast Car Charger Bundle) (Purple),S$275.88,4.7 ,12
https://m.media-amazon.com/images/I/717nsZxgMaL._AC_UL320_.jpg,Xiaomi Redmi 9C Smartphone 128GB + 4GB 6.53"HD + Dot Drop Display 5000mAh| Face Recognition AI| 13 MP| Triple Camera (NOT for Verizon Boost Cricket) + (w/Fast Car Charger Bundle) (Midnight Gray),S$278.50,4.7 ,12
https://m.media-amazon.com/images/I/51liVatCv-L._AC_UL320_.jpg,Xiaomi Redmi 9A - Smartphone 2 GB + 32 GB| Dual Sim| Verde (Peacook Green),S$138.00,4.3 ,1'324
https://m.media-amazon.com/images/I/415y3rhuK2S._AC_UL320_.jpg,ICYSTOR Finger Phone Holder stands Circle Grip Phone Holder Smartphones for iphone 7 xiaomi mi8 5 plus Cell mobile Phone Ring Holder,S$138.00,,
https://m.media-amazon.com/images/I/41Z5KAsc0bL._AC_UL320_.jpg,ICYSTOR Universal Car Gravity Car Phone Holder Air Vent Mount Bracket For IPhone X Xiaomi No Magnetic Smartphone Support Car Accessories,S$138.00,,
https://m.media-amazon.com/images/I/61HvgZODxGS._AC_UL320_.jpg,ICYSTOR 360 Degree oval Finger Ring Smartphone Stand Holder mobile phone holder stand For iPhone iPad Xiaomi huawei all Smart Phone,S$138.00,,
https://m.media-amazon.com/images/I/41keb5Vw-gL._AC_UL320_.jpg,Auskang Lavalier Lapel Microphone for Type-C Phones|Professional Condenser Mic Omnidirectional Sound-collecting with Noise Shielded Cable(4.92ft) for YouTube|Video Recording|Interview|TikTok and more,S$18.99,,
https://m.media-amazon.com/images/I/61Z7ec3eRUL._AC_UL320_.jpg,19.7 Foot/6M XLR to Type-C Cable| Saramonic UTC-XLR XLR (Female) Microphone Connector to USB Type-C Audio Cable Smartphone Adapter Compatible with Huawei Sumsung Xiaomi Type-C Devices Smartphone,S$132.37,4.0 ,18
https://m.media-amazon.com/images/I/71EZD3H4jjL._AC_UL320_.jpg,FATRINN Wireless Car Charger Mount 15W qi Smart Sensor Fast Charging Auto Clamping Automatic Sensing clamp Cell Phone Holder Air Vent for Apple iPhone Samsung Huawei Xiaomi LG etc Android Smartphone,S$53.55,,
https://m.media-amazon.com/images/I/81y8BHaWScL._AC_UL320_.jpg,Xiaomi Poco X3 NFC 64GB| 6GB RAM| 5160mAh (typ) Large Battery| 6.67" DotDisplay| QUALCOMM Snapdragon GSM LTE Factory Unlocked Smartphone - International Version (Cobalt Blue),S$625.00,4.6 ,1'545
https://m.media-amazon.com/images/I/51hV6FmTqLL._AC_UL320_.jpg,Xiaomi Redmi Note 11S Smartphone (8GB RAM| 128GB) - Pearl White,S$318.00,,
https://m.media-amazon.com/images/I/5196rT1llGL._AC_UL320_.jpg,Xiaomi Redmi Note 11S Smartphone (8GB RAM| 128GB) - Twilight Blue,S$318.00,,
https://m.media-amazon.com/images/I/41JspMxWqKL._AC_UL320_.jpg,Puccy Privacy Screen Protector Film| compatible with Xiaomi POCO X3 GT Smartphone Anti Spy TPU Guard （ Not Tempered Glass Protectors Case Cover）,S$15.99,,
https://m.media-amazon.com/images/I/517elGbAIkL._AC_UL320_.jpg,Puccy 3 Pack Screen Protector Film| compatible with Xiaomi POCO X3 GT Smartphone TPU Guard （ Not Tempered Glass Protectors Case Cover）,S$12.99,,
https://m.media-amazon.com/images/I/51+0-dVprgL._AC_UL320_.jpg,Puccy 2 Pack Camera Lens Protector Film| compatible with Xiaomi POCO X3 GT Smartphone TPU Camera Cover Sticker （ Not Tempered Glass/Not Front Screen Protectors/Not Case）,S$13.99,,
https://m.media-amazon.com/images/I/51vq+ElieOL._AC_UL320_.jpg,Puccy 3 Pack Screen Protector Film| compatible with Xiaomi Redmi Note 10 JE Smartphone TPU Guard （ Not Tempered Glass Protectors Case Cover）,S$12.99,,
https://m.media-amazon.com/images/I/414KnuhFbOL._AC_UL320_.jpg,Puccy Privacy Screen Protector Film| compatible with Xiaomi Redmi Note 10 JE Smartphone Anti Spy TPU Guard （ Not Tempered Glass Protectors Case Cover）,S$15.99,,
https://m.media-amazon.com/images/I/51JLhaQsaFL._AC_UL320_.jpg,Puccy 2 Pack Back Screen Protector Film| compatible with Xiaomi POCO X3 GT Smartphone Black Carbon TPU Guard Cover （ Not Tempered Glass/Not Front Screen Protectors/Not Case）,S$17.57,,
https://m.media-amazon.com/images/I/61OVJkEUpPL._AC_UL320_.jpg,Xiaomi Mi Precision Screwdriver Kit,S$29.90,4.7 ,285
https://m.media-amazon.com/images/I/61ppTvy7g0L._AC_UL320_.jpg,Xiaomi Mi 360 Degree Home Security Camera 2K Pro,S$66.90,4.3 ,472
https://m.media-amazon.com/images/I/314Z-6rcGVL._AC_UL320_.jpg,Xiaomi YTC4042GL Mi Temperature & Humidity Sensor,S$13.00,4.3 ,311
https://m.media-amazon.com/images/I/31XLVwB+PpL._AC_UL320_.jpg,Xiaomi Mi Wireless Outdoor Security Camera 1080p CCTV IP Camera Set (With Indoor Receiver),S$139.00,3.8 ,51
https://m.media-amazon.com/images/I/314Z-6rcGVL._AC_UL320_.jpg,Xiaomi YTC4042GL Mi Temperature & Humidity Sensor,S$13.00,4.3 ,311
https://m.media-amazon.com/images/I/31XLVwB+PpL._AC_UL320_.jpg,Xiaomi Mi Wireless Outdoor Security Camera 1080p CCTV IP Camera Set (With Indoor Receiver),S$139.00,3.8 ,51
https://m.media-amazon.com/images/I/41SR5-ZScIL._AC_UL320_.jpg,Xiaomi Mi Wireless Outdoor Security Camera 1080P CCTV IP Camera,S$111.16,3.4 ,9
https://m.media-amazon.com/images/I/41Gx3M1VMSS._AC_UL320_.jpg,Bicycle Cycling Phone Holder Band For Smartphone Handlebar Tape Mount For Smartphone For Xiaomi Bike Accessories,S$111.16,,
https://m.media-amazon.com/images/I/51lRiz5L9gS._AC_UL320_.jpg,Transparent Finger Ring Mobile Phone Smartphone Stand Holder For iPhone Xiaomi Smart Phone MP3 Car Mount Stand,S$111.16,,
https://m.media-amazon.com/images/I/51eF6zPRQvL._AC_UL320_.jpg,ICYSTR Finger Ring Mobile Phone Smartphone Stand Holder For iPhone for Xiaomi for Smart Phone MP3 Car Mount Stand,S$111.16,,
https://m.media-amazon.com/images/I/41jVFNEfEDS._AC_UL320_.jpg,In-ear Style Wired Earphones Portable HiFi Bass Stereo Universal Headset For Smart Phone Huawei Xiaomi,S$111.16,,
https://m.media-amazon.com/images/I/31QcvghlVbS._AC_UL320_.jpg,3.5mm In-Ear headphone Stereo Earphone with Microphone for phones Xiaomi Smartphone MP3 player for Galaxy S6,S$111.16,,
https://m.media-amazon.com/images/I/41WuE9vtXrS._AC_UL320_.jpg,UVR Football Basketball Tennis Finger Ring Smartphone Stand Holder Phone Holder Stand For iPhone Xiaomi Acrylic All SmartPhone,S$111.16,,
https://m.media-amazon.com/images/I/31DCStUyuPS._AC_UL320_.jpg,Reusable Bow Tie Finger Ring Smartphone Stand Holder Mobile Phone Holder Stand For iPhone Xiaomi Huawei All Smart Phone,S$111.16,,
https://m.media-amazon.com/images/I/41aAhTKD6US._AC_UL320_.jpg,360 Degree Finger Ring Mobile Phone Smartphone Stand Holder Mount for IPhone IPad Xiaomi All Smart Phone Luxury Couple Models,S$111.16,,
https://m.media-amazon.com/images/I/31DngjnFtpL._AC_UL320_.jpg,360 Degree Cat Ear Finger Ring Mobile Phone Holder Smartphone Stand Mount Support for IPhone IPad Xiaomi Smart Phone freeing,S$111.16,,
https://m.media-amazon.com/images/I/61mBhMD74pL._AC_UL320_.jpg,Foldable Fan Radiator Mobile Phone Cooler Cooling Support Holder Bracket For IPhone Huawei Xiaomi Smartphone Tablet R25,S$111.16,,
https://m.media-amazon.com/images/I/41MQ0RCZbVL._AC_UL320_.jpg,1 Pc Mobile Phone Holder For IPhone Xiaomi Smart Phone Portable Desk Stand Holder Mount Table Mobile Phone Accessories,S$111.16,,
