Image_Url, Item_Name, Username, Rating_Score, Review_Description, Review_Date 
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Osmin Castellanos,4.0 ,La batería' cámaras' son geniales tiene todas las funciones de un flagship tal como sus hermanos mayores los s20' la fluidez de la pantalla a 128 hertz es genial' sin embargo con la última actualización he notado algo de lag al momento de abrir la aplicación de la cámara' espero mejore con actualizaciones futuras' y si o si es necesario usar vidrio templado ya que con el poco tiempo que llevo de uso y haciendo énfasis que lo he cuidado bastante' sin embargo ya tengo varios rayones y hasta en el vidrio de la parte de la cámara así que si o si vidrios templados para pantalla y modulo de cámara!,Reviewed in the United States on 28 January 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Amazon Customer,1.0 ,,Reviewed in the United States on 21 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Karl & Danielle,2.0 ,I am not sure if this is specific to my phone or not but I am missing wifi calling. I spent well over an hour chatting with samsung reps and could not resolve the issue. There is no setting to turn it on and it is not automatically turned on. They claim that their unlocked phones dont get it. I live in a place with poor cell signal so this is a HUGE problem for me. Also it wont even send texts unless you have at least LTE. I have had 2 bars and it wont send a text. Who would have thought than an S series phone would be missing such a critical feature.,Reviewed in the United States on 30 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,NanaPops,5.0 ,I am hooked on Samsung' and have used straighttalk forever.  I am not a "put it on my plan" type. I am still finding new things on my phone! I love it' super happy with purchase.  Quick shipping'  packaged well.,Reviewed in the United States on 24 November 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Matt R.,5.0 ,This was my first recent Android phone. I had used iPhones for years' after retiring my old Galaxy S5 years ago.I was absolutely blown away. For the price' this is an absolutely amazing phone. It's still a full-blown flagship' just with a plastic back and minus a camera. Huge battery. Maybe closer to the S20+ than the regular S20.I loved it so much' I decided to trade it in for a Galaxy S21+. But if you're not a tech snob like me' the S20 FE is a flagship without the extra flair.,Reviewed in the United States on 26 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,CBalseiro,5.0 ,The phone is totally unlocked and works with gsm card of differents counries(USA and Argentina' for instance). Also  works great  and the cameras are excelents' also the screen is crystal clear. I think this phone is a bang for the buck! The transition from from my old S9 was without any glitch.,Reviewed in the United States on 24 November 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,jesse,1.0 ,It has a mind of its own. It glitches on from sleep mode and turns the screen face on and off repeatedly over and over and over. Nothing makes it stop until it stops on its own. Super irritating.,Reviewed in the United States on 8 February 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Troy Boone,5.0 ,After my mom was nagging me for a new phone (Motorola doesn't really hold up IMO)' I bought her this one on the payment plan.  So far she seems to love it' and I do notice the faster screen refresh compared to my S10e (Comparable to my Note I gave away). Its too big IMO but she loves it so I love it,Reviewed in the United States on 7 December 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Julie,5.0 ,Much faster than my Google Pixel 3.  Worked like a charm right out of the box.  Easy SIM card swap.  I need to get used to the controls' as I have had Google phones for years.  Fingerprint reader is perfect.  Set it up to read your thumbprint . That way you can do everything with only one hand.,Reviewed in the United States on 7 December 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,MikeyrInJeff,5.0 ,Bought this phone for my wonderful wife. She absolutely loves it. It's a very pretty device. Not much more I can say about it because I don't use it. I can tell you that I'm waiting for the S 21s to take hold so I can afford to buy a new S 20 Ultra. See you in the funny papers' lol,Reviewed in the United States on 21 January 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Madison,4.0 ,This is my first Samsung as I have only had LG in the past. I am an android plan and have used iPhone but not owned. Setup took awhile but that may have been user not the device itself. Many features including ones I have not tried yet. Takes great pictures for a phone which is what I was looking for. Very satisfied his first month of use. Used with tracking. Slim design and large screen but not too large for my smaller hands. Love it so far.,Reviewed in the United States on 20 December 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Neil A.,2.0 ,I got everything from my old phone transferred over and set up and noticed the case was separated at one corner so set up return for replacement. Now I have the replacement and Good phone! Great price! Love all the features but the Battery not so good. I can't get more that 12 hours of not very heavy use before I have to charge again.,Reviewed in the United States on 18 March 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,AZZMAN20,1.0 ,I was expecting a brand new phone. I got an obvious used one. Box was missing pieces and there was grass under the screen.,Reviewed in the United States on 24 June 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Facundo T,5.0 ,I didn't show any sign of beeing used' and that surprised me' great phone for the price' the delivery was on time and well packaged.,Reviewed in the United States on 4 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Jerry Pasadena,5.0 ,I came back to Samsung after couple of years with LG and so far I am happy. The battery life and cameras are terrific. Everything else works great as well.,Reviewed in the United States on 29 December 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,BoriTechPower,5.0 ,It's just my first day with the device and I'm loving it!!! A replacement for a soon to be doa device' you can use smart switch and all your data will transfer perfectly to your new device!!! So happy for my own birthday reward☺️,Reviewed in the United States on 2 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Amazon Customer,3.0 ,Seriously' shipping a $600 item in a cardbox box 3 times larger than original box' with little filler.The original box shifts and rattles within the shipping box. Remains to be seen if the product itself  is  undamagedThis is on you Amazon' nothing to do with the manufacturer,Reviewed in the United States on 29 October 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,ArconReef,3.0 ,Definitely use a proper case with this phone. The screen shattered the very first time I dropped it. the front panel uses an older' cheaper' less crack resistant gorilla glass than the flagship models have. Even with a solid case the screen may still shatter if you are a klutz who drops their phone frequently. The battery life is enough to last most people a day to a day and a half. The fingerprint reader is slower and less reliable than either of my previous two phones (S9+ and OnePlus 7T)' but it does work. The 120hz display is great!,Reviewed in the United States on 15 October 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Veronica Gutierrez,3.0 ,When I opened the box and checked every detail of the phone and the accesories' there weren't the headphones and that was dissapointed because I review the description and what comes with the purchase' the headphones were part of the deal and didn't come' just the pack that comes the headphones but empty. The rest is OK' the port of the headphones is different is type C' so I can't used by old samsung headphones in the new model.,Reviewed in the United States on 23 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,R Parks,5.0 ,Brought this during a Prime Special so the price was excellent. Very easy to use and looking forward to all the tricks and short cuts it can offer cause I'm still learning all it's features and I like the size.,Reviewed in the United States on 31 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Cynthia D,5.0 ,I previously purchased the same Samsung phone listed as unlocked' but when it arrived it was not' thus phone was  returned.This phone however arrived new and unlocked as it was advertised and works like a charm' already had a SIM and just swapped it out and transferred data/contacts/pics' etc. in just minutes.  My first Samsung phone' wont be my last! No complaints with seller or phone.,Reviewed in the United States on 13 March 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Erik,2.0 ,Bought this phone to replace my Galaxy S9. It was great for two weeks' but suddenly the screen started acting like a magnet stuck to a CRT television. Resetting the phone did not help and shutting it down and turning it back on only works for a few minutes before it returns to the glitchy screen. I plan on getting a replacement' but I can't rate it higher than two stars at the moment. I probably got a bad phone but I didn't drop it and it is in a very heavy duty case so I don't know what happened to cause this.,Reviewed in the United States on 5 September 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,hector bolanos,1.0 ,This phone it's no good after 1 week in use the phone lost volume during the call don't buy this phone in Amazon,Reviewed in the United States on 6 January 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Leslie Gibson,5.0 ,The fingerprint recognition is great' facial recognition is lighting fast. The batter lasts all day and then some. When on the internet there is no lag with surfing and / or watching netflix on the device.  I use the hotspot alot and no issues there. I would buy again.,Reviewed in the United States on 19 January 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,DianaD,4.0 ,My second Samsung' I found it pretty easy to use. Battery life seems good... A full day for me. Fingerprint reader works fine.  Wish I could easily color code calendar items' but it seems that I can't.  Nice phone tho.  Like it a lot.,Reviewed in the United States on 31 May 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Alexander Ortega,5.0 ,My wife is very happy with her new Samsung Galaxy S20 FE 5G.  Great photos' lots of space' excellent quality at an affordable price.  The speakers are very strong' I suggest to lower it a little before your phone rings.,Reviewed in the United States on 19 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Mrs. LG,2.0 ,If your looking for a phone with a great camera'''THIS AIN'T IT.Go for a Samsung 10 .Otherwise it's your basic cell phone .,Reviewed in the United States on 5 March 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Priyank Jitendra Ajmera,5.0 ,I got this on Prime Day sale for half the price and frankly it was a steal deal.This phone is so good' its as good as a flagship phone. Its got a large bright AMOLED display with one of the best camera.,Reviewed in the United States on 18 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Don B,5.0 ,Huge beautiful screen' amazing sound with the Dolby atmos... all day long and still have battery. My eyes are bleeding and arms burning with the pains of a thousand bee stings...will never let go....jack...,Reviewed in the United States on 25 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Clintkirk,5.0 ,Battery life is the best' very fast processor. One of the best phone I ever had.,Reviewed in the United States on 14 October 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,debi,4.0 ,I needed a phone and this one was a decent price. It's a lot like my other Samsung but it still has a lot for me to learn. Battery lasts longer than my old one. It's bigger than I wanted but I can deal with it.,Reviewed in the United States on 7 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Rye Guy,4.0 ,I ordered the Cloud Orange' as Orange is my favorite colour. Problem is' it's not even orange. It's a peach color. So I'm returning it and getting the Mint Green instead. Otherwise' phone is responsive and works great. Good Photos as well. Happy with it.,Reviewed in the United States on 11 February 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,calliecat,5.0 ,Love the color' bought a clear case so I can see it. So far I'm happy with the phone and camera. There should be directions for using the camera instead of going to YouTube.,Reviewed in the United States on 5 January 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Escorpiona,4.0 ,Esta muy bonito el celular le pongo 4 estrellas por que en modo de vibrar no es muy fuerte,Reviewed in the United States on 15 June 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,James Sizemore,1.0 ,So far i am not impressed with this phone' if you check mobile network connections options it says the phone can only go as high as 3G.,Reviewed in the United States on 28 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Chicago,2.0 ,Android phones use to be easy to use and navigate' this has way to much samsung proprietary software that is not at all intuitive.  No back button' u have to swipe.  Complicated for no reason.,Reviewed in the United States on 28 October 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Auria Star,5.0 ,Good product. Totally recommended!,Reviewed in the United States on 13 January 2022
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Efrain Flores Figue,5.0 ,I was replacing a Redmi K20 Pro after it started showing problems with the display. I was certainly amazed with the features on the device as well as its performance. I loved the utility to transfer the information from the old phone to this one. The battery life is great. When the time comes to replace it' I'll probably go with another Samsung.,Reviewed in the United States on 13 May 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Lakhvinder Singh,1.0 ,If I can give this product is zero review I I would but I can’t I just can’t explain how bad of a quality this product is just don’t get it please it’s not worth the money don’t waste your money,Reviewed in the United States on 3 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Amazon Customer,5.0 ,Very good value for the money' flagship specs but for a lower price. The only thing that cut me off guard was the color of the phone' i bought mint cloud but i looks like a pail blue kinda a71 baby blue. But other wise good phone.,Reviewed in the United States on 29 June 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Diana Denney,5.0 ,I really like the S20 FE phone. I upgraded from a much older phone. It was a much needed upgrade. Everything runs much smoother. Battery life is better. Storage space is better. Camera is awesome! I LOVE it!,Reviewed in the United States on 23 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,jayson,5.0 ,After I had my pixel 3axl for a year' I decided to get this samsung phone. This is easily without a doubt the best phone I owned. All specs are good and screen is a fluid and smooth display which I like. Borderline a really good phone. It feels premium (it basically is) but of course the higher end phones will have better specs and better looking screens. But this is probably the best phone on the market for this prices range. I recommend this phone 👍 it's been treating me well for the past 2 weeks and hopefully it will last me long,Reviewed in the United States on 30 November 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,David Kjell,5.0 ,Haven't had a Samsung since my old S6.  Was buying cheapies for a few years and it just has not been worth it. Ever so glad to back with Samsung because quality is indeed the less expensive way to go.  Do yourself a favour and DuckDuckGo "Boots theory of wealth" to see what I mean.Sure the S20 FE 5G is not fully an S20 or S20+' but it is a very nice device,Reviewed in the United States on 7 December 2020
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Adrian e.,5.0 ,This phone does everything I need it to do and it does is well. The only problem I have is the back of the phone can pick up fingerprints really easy. But other than that its perfect. The battery life is also amazing I can go through the whole day using it at max performance and I still have battery left over.,Reviewed in the United States on 25 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Amazon CustomerJohn,1.0 ,I liked the large screen. But there is only one problem. It cannot be activated! I have spent a lot of money on different sim cards including t-mobile' Verizon' straight talk even tracfone and nothing. SO  BUYER BE WHERE!!!!,Reviewed in the United States on 19 October 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Steve Bradford,5.0 ,Amazing Samsung phone. More features than they advertised. Samsung gave up the house in this phone. The Camera is beyond bad a**.,Reviewed in the United States on 13 January 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Elaine W.,3.0 ,I 've been trying to resolve problems (i.e. still can't access my voice mail) with Verizon' my server..  It has been a nightmare and under terrible conditions since I've been experiencing medical problems at the same time and I was unable to to receive important calls that went  directly into my voice mail.Could this possibly be a malfunction with the phone?,Reviewed in the United States on 30 April 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Tshepang Mogaila,5.0 ,Initial thoughts on battery life were not so good' so I moved from 120Hz screen refresh rate to 60Hz and got an instant boost.However' later I moved back to 120Hz' because I paid for that feature' and to my surprise' the battery life was better. This must have been due to optimizations and the device learning how I use it.Overall' great' versatile triple camera' smooth 120Hz display and awesome software.,Reviewed in the United States on 8 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Kayla Ruelas,5.0 ,Before this phone I had a rinky dink free phone that was slow and laggy. I bought this and it was such a major upgrade. I use cricket cause I'm both Mexican and broke n I was able to use my old Sim card (I wasn't sure the phone would be compatible tbh). The phone came with everything it said it would come with and so far no problems whatsoever.,Reviewed in the United States on 3 June 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Amazon Customer,5.0 ,I have nothing but great things to say about my new phone! It's beautiful' the screen is amazing and bright' and it does everything I need and more. Highly recommend if your looking for a mod priced phone. Love Samsung!,Reviewed in the United States on 16 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Mayra AT,5.0 ,Estaba nerviosa por ser la primera vez que compro un cel por este medio. Por suerte me fue bien' estoy contenta con mi celular' tengo más de una semana usándolo' hasta ahora todo excelente.,Reviewed in the United States on 9 August 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,AMC,5.0 ,Another great android phone.  Purchased during prime day - def worth the money.  (previous phone was 5+ years old).  Love that it doesn't come loaded with a bunch of service providers apps that are uncessary.,Reviewed in the United States on 17 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Amazon Customer,5.0 ,Oh my gosh do I love this phone' this is a replacement for my old Galaxy S8+. This one is for sure superior. Great sound quality' significantly louder than the S8+. The pictures are just amazing,Reviewed in the United States on 19 July 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,P. McConnell,4.0 ,This phone is not as user-friendly as my LG was.  Still working on finding all the settings that I am used to having and also trying to eliminate the ones I don't need or want.  Best thing about this phone is the longer battery life.,Reviewed in the United States on 23 May 2021
https://m.media-amazon.com/images/I/41UuyU7HsPL._AC_US60_SCLZZZZZZZ__.jpg,Samsung Galaxy S20 FE 5G | Factory Unlocked Android Cell Phone | 128 GB | US Version Smartphone | Pro-Grade Camera| 30X Space Zoom| Night Mode | Cloud Navy,Benji S.,5.0 ,Great price and quality product. Works well,Reviewed in the United States on 14 September 2021
